,BLOCK,CHOICE_RT_1,CHOICE_RT_2,CONF_1,CONF_2,CONF_RT_1,CONF_RT_2,CORRECT,CORRECT_2,Chosen_Nr_1,Chosen_Nr_2,Correct_Count,DOTS_LEFT,DOTS_RIGHT,Dot_Diff,Error_Count,GSF_First_Presentation,GSF_Second_Presentation,LEFT_MOST_DOTS,LEFT_PRESENTATION_TIME,Left_IA_First_Dwell_Time,Left_IA_Second_Dwell_Time,PICKED_LEFT_1,PICKED_LEFT_2,Participant,RIGHT_PRESENTATION_TIME,Right_IA_First_Dwell_Time,Right_IA_Second_Dwell_Time,TOTAL_POINTS,TRIAL_POINTS,Unchosen_Nr_1,Unchosen_Nr_2,Which_First,ZConf1,ZConf1ALL,ZConf2,ZConf2ALL,ZDot_Diff,ZRT,sampling_time,session,type,Internal_Saccades_First,Internal_Saccades_Second
3651,2,728,1722,83.73,89.27,680,771,1,1,50,50,2,50,44,6,0,1,2,True,,872,1309,True,True,24,,350,1098,9034,185,44,44,Right,0.89356141,0.893126215,0.697145496,0.931970535,1.034628329,-0.9778493779999999,3000.0,Free,"Correct, no change",3,3
3652,2,2146,2552,32.3,33.72,499,552,-1,1,45,50,0,50,45,5,1,1,2,True,,769,486,False,True,24,,802,1971,9133,99,50,45,Right,-0.78489151,-1.005226802,-1.5269560269999998,-1.344212098,0.459496699,0.36196794600000004,3000.0,Free,Incorrect to correct,4,9
3655,3,1299,1544,65.25,92.75,1482,923,1,1,50,50,1,45,50,5,0,1,1,False,,754,1404,False,False,24,,909,1045,9665,178,45,45,Left,0.29045408100000003,0.21100364600000002,0.836477148,1.074564874,0.459496699,-0.43833196399999996,3000.0,Free,"Correct, no change",3,7
3656,3,903,1419,95.73,95.5,463,595,1,1,55,55,2,50,55,5,0,1,4,False,,812,874,False,False,24,,692,1463,9859,194,50,50,Left,1.285189546,1.336062949,0.946581184,1.187247183,0.459496699,-0.812498156,3000.0,Free,"Correct, no change",3,6
3662,3,1279,1436,82.83,43.28,526,1745,-1,1,50,55,1,50,55,5,1,2,4,False,,916,1550,True,False,24,,616,1126,10583,79,55,50,Right,0.8641893,0.85990596,-1.144194361,-0.9524874179999999,0.459496699,-0.457229247,3000.0,Free,Incorrect to correct,1,4
3665,3,1494,1460,75.57,80.13,693,410,1,1,50,50,1,45,50,5,0,2,3,False,,616,1111,False,False,24,,935,1014,11072,177,45,45,Right,0.627254278,0.591929237,0.331199719,0.557455516,0.459496699,-0.254083461,3000.0,Free,"Correct, no change",3,6
3667,3,787,1660,80.87,35.02,527,594,1,-1,50,46,1,50,46,4,0,1,5,True,,610,1195,True,False,24,,864,1186,11372,122,46,50,Right,0.800223371,0.787559627,-1.474906847,-1.2909440970000001,-0.115634931,-0.922102394,3000.0,Free,Correct to incorrect,1,3
3670,3,1997,1940,30.3,61.67,334,655,-1,1,47,50,1,47,50,3,1,2,2,False,,576,1950,True,False,24,,730,440,11852,114,50,47,Right,-0.8501628659999999,-1.079049591,-0.407898645,-0.198950089,-0.6907665609999999,0.221183192,3000.0,Free,Incorrect to correct,2,7
3674,3,1164,1340,84.93,89.17,690,479,1,1,50,50,2,50,45,5,0,1,4,True,,960,1854,True,True,24,,719,732,12390,186,45,45,Left,0.9327242240000001,0.9374198890000001,0.6931417129999999,0.927872996,0.459496699,-0.565888621,3000.0,Free,"Correct, no change",4,4
3675,3,1260,1624,28.63,65.68,426,592,-1,-1,46,46,0,50,46,4,1,1,4,True,,767,950,False,False,24,,868,1636,12442,52,50,50,Right,-0.904664448,-1.14069162,-0.247346942,-0.034638796,-0.115634931,-0.475181665,3000.0,Free,"Incorrect, no change",2,5
3681,4,1596,1520,69.95,95.08,866,500,1,1,50,50,2,50,47,3,0,2,4,True,,934,1719,True,True,24,,558,774,13461,181,47,47,Left,0.44384176700000005,0.38448720000000003,0.929765295,1.170037521,-0.6907665609999999,-0.15770732,3000.0,Free,"Correct, no change",6,8
3683,4,1889,1221,80.92,76.97,550,411,1,1,53,53,1,53,50,3,0,2,4,True,,544,1312,True,True,24,,832,1186,13644,178,50,50,Left,0.801855155,0.789405197,0.204680172,0.4279733,-0.6907665609999999,0.119137867,3000.0,Free,"Correct, no change",3,4
3685,4,1132,1491,92.3,96.62,706,494,1,-1,52,50,1,50,52,2,0,1,3,False,,704,737,False,True,24,,872,1574,13919,97,50,52,Left,1.173249171,1.209456866,0.991423555,1.2331396140000002,-1.265898191,-0.5961242729999999,3000.0,Free,Correct to incorrect,4,9
3686,4,1293,1779,65.93,61.52,592,387,1,1,52,52,2,50,52,2,0,3,4,False,,982,1118,False,False,24,,576,1242,14081,162,50,50,Left,0.31264634199999997,0.236103394,-0.41390432,-0.20509639699999999,-1.265898191,-0.444001149,3000.0,Free,"Correct, no change",2,9
3689,4,1509,1512,7.42,30.17,5538,625,1,1,53,53,1,53,50,3,0,1,3,True,,924,1326,True,True,24,,814,1016,14328,118,50,50,Left,-1.596867178,-1.9235822969999998,-1.669090328,-1.489674714,-0.6907665609999999,-0.23991049899999997,3000.0,Free,"Correct, no change",2,5
3694,4,1521,1714,2.83,52.82,271,643,1,1,52,52,1,52,50,2,0,1,3,True,,834,1451,True,True,24,,588,1316,15017,127,50,50,Left,-1.74666494,-2.093005597,-0.762233452,-0.5615822460000001,-1.265898191,-0.22857213,3000.0,Free,"Correct, no change",2,4
3697,5,1431,1220,16.43,98.35,532,666,-1,-1,49,49,1,50,49,1,1,3,4,True,,604,798,False,False,24,,940,1685,15426,41,50,50,Left,-1.3028197190000002,-1.5910106330000002,1.060689003,1.30402703,-1.841029821,-0.3136099,3000.0,Free,"Incorrect, no change",2,3
3705,5,1660,1379,55.8,52.97,1730,497,-1,-1,50,50,0,50,50,0,1,2,3,False,,1140,697,False,False,24,,684,1446,16437,45,50,50,Left,-0.017953076000000002,-0.137809032,-0.756227777,-0.555435938,-2.416161451,-0.097236017,3000.0,Free,"Incorrect, no change",4,5
3708,5,1469,1269,96.65,97.87,553,499,1,1,52,52,1,50,52,2,0,2,3,False,,1074,1002,False,False,24,,462,1528,16808,196,50,50,Left,1.31521437,1.370021432,1.041470844,1.284358845,-1.265898191,-0.277705064,3000.0,Free,"Correct, no change",3,3
3711,5,1383,1407,49.27,55.15,1616,580,-1,-1,50,50,1,51,50,1,1,1,3,True,,782,1076,False,False,24,,896,1438,17053,47,51,51,Left,-0.231064054,-0.37884043799999995,-0.668945305,-0.466109599,-1.841029821,-0.35896337799999994,3000.0,Free,"Incorrect, no change",3,6
3713,5,969,1665,3.83,65.85,3157,496,1,1,50,50,1,50,47,3,0,1,3,True,,914,1198,True,True,24,,706,1531,17252,133,47,47,Left,-1.714029262,-2.0560942030000002,-0.240540511,-0.02767298,-0.6907665609999999,-0.7501371240000001,3000.0,Free,"Correct, no change",4,4
3714,5,1544,1278,35.0,66.18,646,451,-1,1,50,53,1,50,53,3,1,1,5,False,,728,841,True,False,24,,892,1490,17367,115,53,50,Right,-0.6967751790000001,-0.905566037,-0.227328027,-0.014151103,-0.6907665609999999,-0.206840255,3000.0,Free,Incorrect to correct,5,3
3715,5,1604,1559,67.47,95.77,645,634,1,1,50,50,1,46,50,4,0,1,7,False,,804,904,False,False,24,,872,1585,17547,180,46,46,Right,0.362905286,0.292946941,0.957391399,1.198310537,-0.115634931,-0.15014840699999998,3000.0,Free,"Correct, no change",2,2
3716,5,1816,2195,85.43,6.58,424,500,-1,-1,50,50,1,54,50,4,1,1,4,True,,888,1245,False,False,24,,777,946,17600,53,54,54,Left,0.9490420629999999,0.9558755859999999,-2.613582766,-2.456284045,-0.115634931,0.050162785999999994,3000.0,Free,"Incorrect, no change",4,3
3720,6,725,1225,92.12,96.08,475,440,1,1,50,50,1,50,45,5,0,2,4,True,,690,1650,True,True,24,,726,892,18318,194,45,45,Right,1.1673747490000002,1.202812815,0.969803126,1.211012906,0.459496699,-0.98068397,3000.0,Free,"Correct, no change",2,2
3721,6,1272,1394,4.52,59.35,1352,522,-1,1,45,50,1,50,45,5,1,1,2,True,,778,1968,False,True,24,,800,428,18444,126,50,45,Right,-1.691510645,-2.030625341,-0.500786414,-0.294012982,0.459496699,-0.463843296,3000.0,Free,Incorrect to correct,2,3
3722,6,1317,1686,6.12,41.15,973,565,1,1,50,50,1,44,50,6,0,1,4,False,,720,986,False,False,24,,998,1549,18567,123,44,44,Left,-1.63929356,-1.97156711,-1.229474942,-1.039764988,1.034628329,-0.42132441,3000.0,Free,"Correct, no change",3,3
3728,6,923,1283,79.33,84.5,681,526,1,1,50,50,2,50,45,5,0,3,3,True,,676,574,True,True,24,,872,1527,19562,181,45,45,Right,0.749964427,0.73071608,0.506165041,0.736517949,0.459496699,-0.793600874,3000.0,Free,"Correct, no change",2,5
3729,6,2456,1063,77.33,92.78,552,862,1,1,54,54,1,54,50,4,0,2,3,True,,734,1529,True,True,24,,888,986,19746,184,50,50,Left,0.684693071,0.656893291,0.837678283,1.0757941359999998,-0.115634931,0.654875824,3000.0,Free,"Correct, no change",4,4
3730,6,720,1032,91.15,92.22,692,439,1,1,54,54,2,54,50,4,0,1,3,True,,526,718,True,True,24,,722,1090,19937,191,50,50,Right,1.135718141,1.167008762,0.815257098,1.05284792,-0.115634931,-0.9854082909999999,3000.0,Free,"Correct, no change",3,1
3739,7,1056,1367,35.48,50.52,767,509,1,1,52,52,1,52,50,2,0,1,3,True,,922,1067,True,True,24,,714,1678,20933,142,50,50,Left,-0.6811100529999999,-0.887848568,-0.854320463,-0.655825631,-1.265898191,-0.667933946,3000.0,Free,"Correct, no change",2,4
3740,7,1310,1825,47.22,33.87,270,505,1,1,52,52,2,50,52,2,0,1,3,False,,823,1094,False,False,24,,868,1122,21072,139,50,50,Right,-0.297967194,-0.454508797,-1.5209503530000001,-1.33806579,-1.265898191,-0.427938459,3000.0,Free,"Correct, no change",0,5
3750,7,1994,1682,4.18,40.2,751,731,1,1,50,50,1,50,46,4,0,3,3,True,,796,704,True,True,24,,850,1639,22279,122,46,46,Right,-1.702606775,-2.043175215,-1.267510881,-1.078691604,-0.115634931,0.21834859999999998,3000.0,Free,"Correct, no change",0,1
3751,7,1535,1563,4.13,59.23,466,277,-1,1,46,50,1,46,50,4,1,1,1,False,,852,1477,True,False,24,,828,1296,22405,126,50,46,Left,-1.704238559,-2.045020785,-0.505590954,-0.298930028,-0.115634931,-0.215344032,3000.0,Free,Incorrect to correct,3,7
3753,7,1254,1948,7.98,13.8,1051,543,-1,-1,50,50,1,55,50,5,1,2,4,True,,853,964,False,False,24,,770,1653,22593,89,55,55,Left,-1.5785911990000001,-1.9029119159999999,-2.324509625,-2.160441765,0.459496699,-0.48085085,3000.0,Free,"Incorrect, no change",1,6
3754,7,744,1475,48.53,94.37,625,787,1,1,56,56,1,50,56,6,0,1,2,False,,916,918,False,False,24,,568,1816,22764,171,50,50,Left,-0.25521445600000003,-0.40615487,0.901338435,1.140944998,1.034628329,-0.962731552,3000.0,Free,"Correct, no change",1,6
3756,7,1589,1499,5.33,92.7,3420,1014,1,1,50,50,1,45,50,5,0,1,3,False,,926,1042,False,False,24,,784,1251,23064,148,45,45,Left,-1.665075745,-2.000727111,0.834475257,1.072516105,0.459496699,-0.164321369,3000.0,Free,"Correct, no change",2,5
3760,8,1017,1498,45.6,38.52,843,562,-1,-1,50,50,1,50,55,5,1,1,4,False,,804,1835,True,True,24,,904,842,23545,57,55,55,Right,-0.350836992,-0.514305256,-1.334774438,-1.14753025,0.459496699,-0.7047836470000001,3000.0,Free,"Incorrect, no change",3,4
3762,8,2381,5290,5.18,50.1,4665,693,1,1,50,50,2,44,50,6,0,2,2,False,,1186,758,False,False,24,,424,936,23800,127,44,44,Right,-1.669971097,-2.00626382,-0.8711363520000001,-0.673035293,1.034628329,0.584011015,3000.0,Free,"Correct, no change",2,3
3765,8,700,1432,95.82,95.4,1903,2990,1,1,54,54,1,54,50,4,0,1,5,True,,572,743,True,True,24,,966,1414,24329,194,50,50,Right,1.2881267570000001,1.339384975,0.942577401,1.183149644,-0.115634931,-1.004305573,3000.0,Free,"Correct, no change",1,2
3767,8,1148,1463,90.52,81.95,629,1721,1,1,50,50,1,50,47,3,0,1,4,True,,620,970,True,True,24,,1018,1420,24578,185,47,47,Left,1.115157664,1.143754584,0.404068571,0.632030717,-0.6907665609999999,-0.581006447,3000.0,Free,"Correct, no change",3,4
3771,8,4262,1944,12.25,13.88,15707,8926,-1,-1,47,47,0,47,50,3,1,1,3,False,,610,840,True,True,24,,898,1114,24971,86,50,50,Right,-1.439236854,-1.745300261,-2.321306598,-2.157163735,-0.6907665609999999,2.3613004269999998,3000.0,Free,"Incorrect, no change",3,5
3772,8,1115,1996,47.27,98.42,3721,577,1,1,54,54,1,50,54,4,0,1,3,False,,1121,1084,False,False,24,,770,1059,25143,172,50,50,Left,-0.29633541,-0.45266322700000006,1.0634916509999999,1.306895307,-0.115634931,-0.612186963,3000.0,Free,"Correct, no change",5,4
3777,8,1688,2745,64.82,61.35,510,620,1,1,50,50,1,47,50,3,0,1,3,False,,1116,865,False,False,24,,713,1556,25990,162,47,47,Left,0.27642073899999997,0.19513174600000002,-0.420710751,-0.212062212,-0.6907665609999999,-0.07077982099999999,3000.0,Free,"Correct, no change",4,4
3781,9,8803,2188,39.9,37.7,3547,2433,-1,-1,50,50,0,51,50,1,1,1,5,True,,678,891,False,False,24,,538,1156,26557,61,51,51,Left,-0.536860357,-0.724700204,-1.367605459,-1.181130066,-1.841029821,6.651928401,3000.0,Free,"Incorrect, no change",3,2
3782,0,703,1714,91.85,93.35,526,602,-1,-1,50,50,1,56,50,6,1,1,6,True,,506,868,False,False,25,,702,1261,7,7,56,56,Right,0.722304753,0.703247361,0.820862387,0.791169108,1.9329849959999998,-1.1118005420000001,3000.0,Free,"Incorrect, no change",1,0
3783,0,2984,1746,29.23,62.88,722,542,1,1,57,57,1,50,57,7,0,1,7,False,,229,815,False,False,25,,818,1116,152,145,50,50,Right,-1.198518969,-1.245742543,-0.062445367,-0.112299366,2.643751852,0.322971792,3000.0,Free,"Correct, no change",4,1
3785,0,3821,1948,38.02,90.58,1014,614,1,1,50,50,1,50,44,6,0,1,6,True,,882,1258,True,True,25,,794,772,512,164,44,44,Left,-0.928892004,-0.972161878,0.740561682,0.70903561,1.9329849959999998,0.849453355,3000.0,Free,"Correct, no change",3,0
3790,0,1115,1253,96.7,101.07,2273,531,1,1,50,50,2,44,50,6,0,1,6,False,,748,864,False,False,25,,742,1282,1332,198,44,44,Left,0.871075035,0.85419915,1.044660741,1.020075462,1.9329849959999998,-0.852648327,3000.0,Free,"Correct, no change",2,1
3797,0,3069,3480,65.77,10.42,1107,2519,1,1,56,56,2,56,50,6,0,1,7,True,,764,969,True,True,25,,834,1022,2339,137,50,50,Right,-0.077680598,-0.108468651,-1.5832305580000001,-1.667795138,1.9329849959999998,0.376437662,3000.0,Free,"Correct, no change",3,0
3798,0,1285,915,40.93,96.63,824,695,1,1,50,50,1,45,50,5,0,1,5,False,,744,872,False,False,25,,816,802,2507,168,45,45,Right,-0.839629835,-0.881590804,0.915947698,0.8884246570000001,1.222218139,-0.745716588,3000.0,Free,"Correct, no change",3,1
3802,1,4910,2391,94.55,18.83,1818,1641,1,1,50,50,1,45,50,5,0,1,6,False,,776,1116,False,False,25,,759,794,3062,156,45,45,Left,0.805125322,0.787282378,-1.339429501,-1.418429537,1.222218139,1.534445495,3000.0,Free,"Correct, no change",4,1
3804,1,2965,4260,96.18,16.38,712,984,1,1,54,54,1,50,54,4,0,1,7,False,,648,1048,False,False,25,,762,956,3414,156,50,50,Left,0.855124407,0.8380146279999999,-1.41045359,-1.491074688,0.511451283,0.311020598,3000.0,Free,"Correct, no change",3,0
3809,1,997,1400,93.15,93.68,421,1158,1,1,50,50,2,50,48,2,0,1,7,True,,458,900,True,True,25,,868,1104,4188,192,48,48,Right,0.762181323,0.743708665,0.830428897,0.800953965,-0.91008243,-0.926871535,3000.0,Free,"Correct, no change",1,0
3810,1,5607,1902,94.1,10.45,774,1195,-1,-1,50,50,0,51,50,1,1,1,5,True,,906,1246,False,False,25,,776,698,4234,46,51,51,Left,0.7913218940000001,0.773276541,-1.582360875,-1.666905605,-1.620849286,1.972865626,3000.0,Free,"Incorrect, no change",3,2
3815,1,2639,10531,22.48,95.27,344,825,1,-1,55,50,2,55,50,5,0,1,5,True,,848,938,True,False,25,,622,1018,4665,63,50,55,Left,-1.4055703919999998,-1.455830084,0.876522081,0.8480991859999999,1.222218139,0.105963263,3000.0,Free,Correct to incorrect,3,2
3816,1,4974,5879,9.27,73.73,2102,500,-1,-1,46,46,0,46,50,4,1,1,6,False,,757,752,True,True,25,,482,1174,4723,58,50,50,Right,-1.810777696,-1.866979184,0.252089885,0.209414875,0.511451283,1.57470215,3000.0,Free,"Incorrect, no change",4,1
3821,1,1237,1297,98.92,97.7,1104,416,1,1,53,53,2,53,50,3,0,1,2,True,,930,622,True,True,25,,750,258,5556,197,50,50,Left,0.9391719470000001,0.923294608,0.946966382,0.920151315,-0.199315574,-0.7759090790000001,3000.0,Free,"Correct, no change",1,0
3822,1,2054,2320,98.1,100.75,1968,1374,1,1,52,52,1,50,52,2,0,1,6,False,,718,1058,False,False,25,,440,1031,5755,199,50,50,Left,0.9140190340000001,0.8977728620000001,1.0353841259999998,1.010587116,-0.91008243,-0.262007722,3000.0,Free,"Correct, no change",2,0
3824,2,1010,1860,92.25,97.42,490,696,1,1,53,53,1,50,53,3,0,3,1,False,,641,342,False,False,25,,880,224,6050,194,50,50,Right,0.7345744670000001,0.715696993,0.938849343,0.911849012,-0.199315574,-0.9186944020000001,3000.0,Free,"Correct, no change",1,0
3828,2,2050,2712,95.6,94.18,789,456,1,1,51,51,1,51,50,1,0,1,7,True,,618,1026,True,True,25,,726,1068,6701,194,50,50,Right,0.8373333209999999,0.819962662,0.8449236090000001,0.8157795059999999,-1.620849286,-0.264523762,3000.0,Free,"Correct, no change",2,0
3830,2,1834,4046,61.17,82.02,1492,547,-1,-1,50,50,0,50,50,0,1,1,6,False,,628,932,False,False,25,,618,1096,6860,27,50,50,Left,-0.218782308,-0.25163942,0.492412211,0.455222347,-2.331616143,-0.40038997200000004,3000.0,Free,"Incorrect, no change",3,2
3831,2,3390,2134,91.92,95.33,1361,619,-1,-1,49,49,0,50,49,1,1,1,5,True,,894,728,False,False,25,,748,1030,6866,6,50,50,Left,0.724451953,0.705426047,0.8782614470000001,0.8498782509999999,-1.620849286,0.578349946,3000.0,Free,"Incorrect, no change",2,1
3833,2,5827,3696,2.95,79.23,2380,281,-1,1,48,50,1,48,50,2,1,3,7,False,,524,1081,True,False,25,,890,1028,7198,137,50,48,Left,-2.004639177,-2.0636833709999998,0.411531718,0.37249582700000006,-0.91008243,2.1112478759999997,3000.0,Free,Incorrect to correct,1,0
3842,2,2452,2186,97.23,98.98,2731,2313,-1,-1,49,49,0,50,49,1,1,1,4,True,,814,814,False,False,25,,764,606,8397,1,50,50,Left,0.887332406,0.870694913,0.984072845,0.9581046999999999,-1.620849286,-0.01166165,3000.0,Free,"Incorrect, no change",1,2
3843,2,2702,3072,52.62,29.08,1007,3636,1,1,52,52,1,50,52,2,0,2,6,False,,664,1101,False,False,25,,724,860,8537,140,50,50,Right,-0.481047445,-0.517750306,-1.042287903,-1.114505944,-0.91008243,0.14559090800000002,3000.0,Free,"Correct, no change",2,0
3845,3,1246,1391,82.2,86.25,453,1141,1,1,50,50,1,47,50,3,0,1,7,False,,665,1136,False,False,25,,802,750,8780,184,47,47,Right,0.426297903,0.402899987,0.615037475,0.580646424,-0.199315574,-0.7702479870000001,3000.0,Free,"Correct, no change",2,0
3848,3,1274,1448,6.45,53.38,842,704,-1,-1,48,48,1,48,50,2,1,1,6,False,,716,925,True,True,25,,648,1028,9182,69,50,50,Right,-1.897279179,-1.95474909,-0.337844896,-0.393984647,-0.91008243,-0.752635701,3000.0,Free,"Incorrect, no change",3,1
3850,3,2597,1340,93.72,92.28,963,803,1,1,54,54,1,50,54,4,0,1,1,False,,732,976,False,False,25,,610,1126,9480,192,50,50,Left,0.779665666,0.761449391,0.789843703,0.75944245,0.511451283,0.079544833,3000.0,Free,"Correct, no change",3,4
3851,3,1113,1785,91.3,91.8,542,261,1,1,54,54,2,50,54,4,0,1,5,False,,724,1216,False,False,25,,708,910,9670,190,50,50,Left,0.705433896,0.686129117,0.775928779,0.74520993,0.511451283,-0.853906348,3000.0,Free,"Correct, no change",1,1
3852,3,1344,2406,89.02,9.32,1086,6824,1,-1,53,50,1,53,50,3,0,1,4,True,,662,967,True,False,25,,832,1130,9809,139,50,53,Right,0.635496527,0.6151662139999999,-1.6151189240000001,-1.7004113280000002,-0.199315574,-0.708604985,3000.0,Free,Correct to incorrect,2,2
3854,3,6081,1739,97.07,82.58,2125,760,1,1,52,52,1,52,50,2,0,1,4,True,,972,1116,True,True,25,,464,1070,10150,189,50,50,Right,0.88242452,0.86571506,0.508646289,0.471826953,-0.91008243,2.271016475,3000.0,Free,"Correct, no change",4,2
3863,3,1951,6116,11.67,98.3,3425,2531,1,1,52,52,1,50,52,2,0,1,3,False,,834,1281,False,False,25,,508,902,11306,154,50,50,Left,-1.7371594119999998,-1.7922813919999998,0.964360036,0.937941965,-0.91008243,-0.326795775,3000.0,Free,"Correct, no change",5,3
3868,4,1790,2727,75.32,89.77,624,539,1,1,50,50,1,47,50,3,0,1,5,False,,852,1366,False,False,25,,436,627,11912,181,47,47,Left,0.21525882300000002,0.188766315,0.7170802479999999,0.6850182340000001,-0.199315574,-0.42806642200000006,3000.0,Free,"Correct, no change",2,3
3869,4,2481,1916,52.17,9.77,1081,685,-1,-1,50,50,1,53,50,3,1,1,5,True,,926,739,False,False,25,,572,1138,11980,68,53,53,Right,-0.49485087299999997,-0.531756142,-1.602073684,-1.687068341,-0.199315574,0.006579646999999999,3000.0,Free,"Incorrect, no change",2,1
3873,4,2130,1437,96.2,94.23,1216,2611,1,1,54,54,1,54,50,4,0,2,3,True,,434,894,True,True,25,,1077,906,12607,195,50,50,Left,0.855737892,0.83863711,0.84637308,0.81726206,0.511451283,-0.21420294399999998,3000.0,Free,"Correct, no change",2,1
3875,4,1488,1785,90.65,92.17,643,630,1,1,53,53,1,53,50,3,0,1,1,True,,562,328,True,True,25,,774,512,12915,191,50,50,Left,0.6854956109999999,0.665898465,0.7866548659999999,0.7561808309999999,-0.199315574,-0.6180275120000001,3000.0,Free,"Correct, no change",3,1
3877,4,1804,1532,28.22,96.52,847,764,1,1,50,50,1,50,48,2,0,1,3,True,,990,1316,True,True,25,,540,892,13268,162,48,48,Right,-1.229499997,-1.277177864,0.9127588609999999,0.885163038,-0.91008243,-0.41926027899999996,3000.0,Free,"Correct, no change",2,3
3881,4,2885,3794,3.82,19.62,2517,1043,-1,-1,50,50,0,50,53,3,1,1,4,False,,614,1250,True,True,25,,860,914,13538,88,53,53,Right,-1.977952549,-2.036605421,-1.316527856,-1.3950051819999998,-0.199315574,0.26069978,3000.0,Free,"Incorrect, no change",2,2
3884,4,2410,2571,4.15,96.98,756,727,-1,-1,50,50,0,50,53,3,1,1,3,False,,785,1072,True,True,25,,774,792,13964,48,53,53,Right,-1.967830035,-2.026334475,0.9260939970000001,0.8988025359999999,-0.199315574,-0.03808008,3000.0,Free,"Incorrect, no change",2,0
3887,5,1288,1706,15.55,22.25,1152,598,1,1,50,50,2,50,45,5,0,1,5,True,,558,1354,True,True,25,,963,821,14282,118,45,45,Left,-1.6181431869999998,-1.67151996,-1.24028567,-1.317022836,1.222218139,-0.743829558,3000.0,Free,"Correct, no change",3,0
3894,5,1961,2776,25.05,34.6,3099,784,1,1,50,50,2,50,47,3,0,2,2,True,,906,1229,True,True,25,,582,982,15458,129,47,47,Left,-1.32673748,-1.375841198,-0.882266282,-0.9508319709999999,-0.199315574,-0.320505673,3000.0,Free,"Correct, no change",2,3
3896,5,5605,2051,76.85,37.87,1183,520,-1,-1,48,48,1,50,48,2,1,1,4,True,,748,792,False,False,25,,880,1066,15630,42,50,50,Left,0.262190479,0.23638615699999999,-0.787470865,-0.853872932,-0.91008243,1.971607605,3000.0,Free,"Incorrect, no change",2,2
3899,5,1603,2156,46.25,90.62,473,972,1,1,54,54,2,54,50,4,0,1,5,True,,784,952,True,True,25,,550,1116,15979,168,50,50,Right,-0.676442639,-0.7160106970000001,0.7417212590000001,0.710221653,0.511451283,-0.545691335,3000.0,Free,"Correct, no change",1,0
3903,5,1696,2612,89.7,8.85,281,823,-1,1,50,52,1,52,50,2,1,2,4,True,,496,912,False,True,25,,488,761,16489,59,52,50,Left,0.65635504,0.636330588,-1.6287439540000002,-1.714347337,-0.91008243,-0.487193384,3000.0,Free,Incorrect to correct,1,1
3904,5,1347,2204,90.37,99.5,560,885,-1,-1,50,50,0,53,50,3,1,1,2,True,,886,636,False,False,25,,624,852,16493,4,53,53,Left,0.6769068109999999,0.6571837220000001,0.999147345,0.9735232629999999,-0.199315574,-0.706717954,3000.0,Free,"Incorrect, no change",1,2
3907,6,5433,2532,36.38,91.97,806,642,-1,-1,50,50,0,50,53,3,1,1,5,False,,880,1026,True,True,25,,546,1206,16851,35,53,53,Left,-0.979197832,-1.023205369,0.780856982,0.750250614,-0.199315574,1.863417846,3000.0,Free,"Incorrect, no change",2,2
3912,6,1270,1742,95.57,93.17,486,621,1,1,52,52,1,52,50,2,0,1,3,True,,598,554,True,True,25,,762,1158,17788,193,50,50,Right,0.836413093,0.8190289390000001,0.8156442909999999,0.785831913,-0.91008243,-0.755151742,3000.0,Free,"Correct, no change",2,3
3914,6,3393,1524,80.47,35.35,485,318,1,1,50,50,1,50,49,1,0,1,4,True,,514,1906,True,True,25,,910,730,18026,157,49,49,Left,0.37323139,0.34905532799999994,-0.860524214,-0.928593659,-1.620849286,0.580236976,3000.0,Free,"Correct, no change",3,3
3915,6,2472,1584,80.1,99.72,246,1966,-1,1,49,50,1,49,50,1,1,1,4,False,,518,741,True,False,25,,600,926,18134,108,50,49,Right,0.361881905,0.337539418,1.005525019,0.9800465009999999,-1.620849286,0.000918555,3000.0,Free,Incorrect to correct,2,3
3917,6,2360,2964,97.48,96.35,3118,1070,1,1,50,50,1,47,50,3,0,1,4,False,,894,1076,False,False,25,,754,682,18473,196,47,47,Left,0.895000977,0.8784759329999999,0.907830659,0.880122354,-0.199315574,-0.069530591,3000.0,Free,"Correct, no change",2,2
3919,6,2937,1740,92.68,90.62,647,489,1,1,52,52,1,50,52,2,0,2,5,False,,762,1014,False,False,25,,856,772,18842,191,50,50,Left,0.7477644090000001,0.729080347,0.7417212590000001,0.710221653,-0.91008243,0.293408312,3000.0,Free,"Correct, no change",3,0
3922,6,3114,3779,88.65,96.98,675,598,-1,-1,50,50,0,50,54,4,1,1,6,False,,702,1090,True,True,25,,874,972,18969,6,54,54,Right,0.6241470410000001,0.603650304,0.9260939970000001,0.8988025359999999,0.511451283,0.404743122,3000.0,Free,"Incorrect, no change",1,0
3928,7,1121,2013,57.53,88.98,456,757,1,1,55,55,2,50,55,5,0,2,6,False,,712,1003,False,False,25,,680,1024,19865,172,50,50,Right,-0.330436706,-0.364931072,0.694178603,0.661593879,1.222218139,-0.8488742659999999,3000.0,Free,"Correct, no change",1,0
3934,7,1042,2075,96.18,11.25,1605,2268,1,1,50,50,1,50,47,3,0,1,1,True,,632,624,True,True,25,,704,418,20786,153,47,47,Right,0.855124407,0.8380146279999999,-1.5591693359999999,-1.64318474,-0.199315574,-0.8985660740000001,3000.0,Free,"Correct, no change",3,0
3936,7,2637,2121,9.62,93.95,894,1082,1,1,54,54,1,50,54,4,0,1,1,False,,732,400,False,False,25,,666,592,21011,150,50,50,Right,-1.8000416959999999,-1.856085756,0.838256041,0.808959757,0.511451283,0.104705243,3000.0,Free,"Correct, no change",3,1
