participant,Trial,Block,RT1,RT2,Conf1,Conf2,Correct1,Correct2,Conf1_RT,Conf2_RT,DotNumberLeft,DotNumberRight,DotDifference,Switch,Left_Presentation_Time,Right_Presentation_Time,LeftTime,RightTime,NonAbsDiff,Response1,Response2,ZConf1,ZConf2,Zdifficult,ZNonAbsDiff,SamplingLength,Session,Type,ZSwitch,DeltaSampling,ZDeltaSampling,ChosenTime,UnchosenTime,Chosen_Presentation_Time,Unchosen_Presentation_Time,ConfChange,Left_IA_First_Dwell_Time,Right_IA_First_Dwell_Time,LeftTime_First,RightTime_First,Internal_Saccades
10,121,4,0.941,1.101,0.9588,0.99,1,1,1.281,0.811,54,50,4,2,,,0.666,0.888,4,left,left,0.557264996,0.511522867,-1.121314992,0.738663876,5,Free,"Correct, no change",-0.322368056,-0.222,-0.381879879,0.666,0.888,,,0.0312,756,846,0.756,0.846,1
10,122,4,1.655,1.325,0.0523,0.8835,1,1,2.07,1.739,50,54,4,7,,,3.604,1.801,-4,right,right,-4.137467966,-0.075167885,-1.121314992,-0.532661998,7,Free,"Correct, no change",2.498352431,1.803,2.279015065,1.801,3.604,,,0.8312,670,920,0.67,0.92,10
10,123,4,1.103,2.205,0.6237,0.8287,1,1,0.44,1.366,50,53,3,6,,,1.88,1.993,-3,right,right,-1.178206615,-0.377051954,-1.616475118,-0.373746264,5,Free,"Correct, no change",1.934208333,-0.113,-0.23865146,1.993,1.88,,,0.205,756,829,0.756,0.829,4
10,124,4,2.468,0.737,0.9605,0.994,1,1,1.27,1.129,50,47,3,6,,,2.394,1.7,3,left,left,0.566069238,0.533558201,-1.616475118,0.579748142,7,Free,"Correct, no change",1.934208333,0.694,0.821764452,2.394,1.7,,,0.0335,654,1030,0.654,1.03,8
10,125,4,1.622,2.182,0.9473,0.8282,0,0,1.798,0.971,50,52,2,6,,,2.512,2.346,-2,left,left,0.497706883,-0.37980637,-2.111635243,-0.21483053,7,Free,"Incorrect, no change",1.934208333,0.166,0.127960733,2.512,2.346,,,-0.1191,755,1112,0.755,1.112,8
10,126,5,1.67,1.142,0.9553,0.9703,1,1,1.076,1.185,50,53,3,3,,,1.664,1.352,-3,right,right,0.539138614,0.40299885,-1.616475118,-0.373746264,5,Free,"Correct, no change",0.241776042,0.312,0.319807973,1.352,1.664,,,0.015,934,756,0.934,0.756,3
10,128,5,2.215,1.564,0.9773,1.0045,1,1,1.253,0.95,52,50,2,3,,,1.954,1.504,2,left,left,0.653075872,0.591400951,-2.111635243,0.420832407,5,Free,"Correct, no change",0.241776042,0.45,0.501143036,1.954,1.504,,,0.0272,770,916,0.77,0.916,5
10,130,5,5.513,1.177,0.721,0.9985,1,1,1.231,4.859,53,50,3,4,,,2.676,2.74,3,left,left,-0.674293193,0.558347951,-1.616475118,0.579748142,7,Free,"Correct, no change",0.805920139,-0.064,-0.174264372,2.676,2.74,,,0.2775,798,870,0.798,0.87,7
10,131,5,1.317,1.355,0.552,1.0087,0,0,1.521,9.503,50,47,3,2,,,0.99,1.24,3,right,right,-1.5495385,0.614538051,-1.616475118,0.579748142,5,Free,"Incorrect, no change",-0.322368056,-0.25,-0.4186725,1.24,0.99,,,0.4567,787,874,0.787,0.874,2
10,132,5,1.557,3.383,0.992,0.8013,1,1,1.252,0.553,46,50,4,4,,,2.35,3.614,-4,right,right,0.729206677,-0.527993988,-1.121314992,-0.532661998,7,Free,"Correct, no change",0.805920139,-1.264,-1.751091006,3.614,2.35,,,-0.1907,872,758,0.872,0.758,7
10,133,5,2.067,2.525,0.9603,0.803,1,1,3.75,1.713,46,50,4,2,,,3.588,0.812,-4,right,right,0.565033445,-0.518628971,-1.121314992,-0.532661998,5,Free,"Correct, no change",-0.322368056,2.776,3.557558661,0.812,3.588,,,-0.1573,926,758,0.926,0.758,10
10,134,5,1.321,1.567,0.965,1.0082,1,1,1.275,1.076,47,50,3,4,,,2.18,1.94,-3,right,right,0.589374587,0.611783635,-1.616475118,-0.373746264,5,Free,"Correct, no change",0.805920139,0.24,0.225198375,1.94,2.18,,,0.0432,918,937,0.918,0.937,8
10,135,5,1.387,5.986,0.8412,0.5922,0,0,1.908,0.796,50,47,3,4,,,3.639,1.742,3,right,right,-0.051781443,-1.679891043,-1.616475118,0.579748142,7,Free,"Incorrect, no change",0.805920139,1.897,2.402533152,1.742,3.639,,,-0.249,912,786,0.912,0.786,11
10,136,5,1.615,1.398,0.973,1.0112,1,1,2.221,2.065,46,50,4,3,,,2.962,3.333,-4,right,right,0.630806317,0.628310135,-1.121314992,-0.532661998,7,Free,"Correct, no change",0.241776042,-0.371,-0.577669186,3.333,2.962,,,0.0382,936,754,0.936,0.754,14
10,138,5,1.719,2.406,0.9723,1.0097,1,1,2.858,2.768,55,50,5,4,,,1.842,1.642,5,left,left,0.627181041,0.620046885,-0.626154867,0.89757961,7,Free,"Correct, no change",0.805920139,0.2,0.172637487,1.842,1.642,,,0.0374,767,914,0.767,0.914,7
10,140,5,1.548,1.029,0.8162,0.9833,1,1,2.305,0.958,50,46,4,3,,,1.821,1.406,4,left,left,-0.1812556,0.474613684,-1.121314992,0.738663876,5,Free,"Correct, no change",0.241776042,0.415,0.455152259,1.821,1.406,,,0.1671,794,896,0.794,0.896,5
10,141,5,1.578,0.68,0.9457,1.0033,1,1,0.871,1.602,46,50,4,3,,,0.86,1.386,-4,right,right,0.489420537,0.584790351,-1.121314992,-0.532661998,5,Free,"Correct, no change",0.241776042,-0.526,-0.781342626,1.386,0.86,,,0.0576,787,838,0.787,0.838,3
10,145,5,7.835,5.034,0.9767,0.7968,1,1,0.809,2.233,55,50,5,7,,,3.007,3.028,5,left,left,0.649968493,-0.552783738,-0.626154867,0.89757961,7,Free,"Correct, no change",2.498352431,-0.021,-0.117761418,3.007,3.028,,,-0.1799,806,912,0.806,0.912,10
10,146,5,4.303,5.338,0.9033,0.6548,0,0,1.792,7.97,50,55,5,3,,,1.702,2.638,-5,left,left,0.269832365,-1.335038075,-0.626154867,-0.691577732,5,Free,"Incorrect, no change",0.241776042,-0.936,-1.320091726,1.702,2.638,,,-0.2485,794,882,0.794,0.882,5
10,147,6,9.57,1.933,0.9723,0.999,1,1,0.785,1.785,56,50,6,3,,,2.81,2.748,6,left,left,0.627181041,0.561102368,-0.130994742,1.056495344,7,Free,"Correct, no change",0.241776042,0.062,-0.008697575,2.81,2.748,,,0.0267,908,977,0.908,0.977,10
10,148,6,1.38,1.826,0.9655,0.1722,0,0,0.817,1.34,56,50,6,4,,,2.809,1.632,6,right,right,0.59196407,-3.993601054,-0.130994742,1.056495344,7,Free,"Incorrect, no change",0.805920139,1.177,1.456437172,1.632,2.809,,,-0.7933,917,740,0.917,0.74,6
10,149,6,1.911,1.581,0.9795,1.0155,1,1,0.869,3.289,50,57,7,4,,,2.04,1.972,-7,right,right,0.664469598,0.651998118,0.364165383,-1.009409201,5,Free,"Correct, no change",0.805920139,0.068,-0.000813442,1.972,2.04,,,0.036,784,888,0.784,0.888,9
10,150,6,2.452,1.375,0.5782,0.6175,0,0,2.797,1.133,57,50,7,4,,,1.896,2.324,7,right,right,-1.413849582,-1.540517559,0.364165383,1.215411078,5,Free,"Incorrect, no change",0.805920139,-0.428,-0.652568451,2.324,1.896,,,0.0393,887,800,0.887,0.8,7
10,152,6,1.997,1.745,0.9503,0.8862,1,1,0.51,1.996,57,50,7,6,,,3.614,2.353,7,left,left,0.513243782,-0.060294035,0.364165383,1.215411078,7,Free,"Correct, no change",1.934208333,1.261,1.566815036,3.614,2.353,,,-0.0641,918,734,0.918,0.734,12
10,155,6,1.265,1.403,0.9747,1.0097,1,1,1.693,1.137,55,50,5,5,,,2.092,2.211,5,left,left,0.63961056,0.620046885,-0.626154867,0.89757961,7,Free,"Correct, no change",1.370064236,-0.119,-0.246535593,2.092,2.211,,,0.035,890,760,0.89,0.76,6
10,157,6,2.605,2.078,0.6907,0.588,1,1,2.042,1.201,50,46,4,5,,,2.264,1.529,4,left,left,-0.831215872,-1.703028143,-1.121314992,0.738663876,5,Free,"Correct, no change",1.370064236,0.735,0.875639362,2.264,1.529,,,-0.1027,915,766,0.915,0.766,6
10,158,6,1.832,1.364,0.6672,0.6267,0,0,1.683,0.938,50,54,4,4,,,2.08,2.294,-4,left,left,-0.952921581,-1.489836292,-1.121314992,-0.532661998,5,Free,"Incorrect, no change",0.805920139,-0.214,-0.371367701,2.08,2.294,,,-0.0405,843,846,0.843,0.846,6
10,161,6,1.221,1.883,0.9802,1.009,1,1,1.394,1.154,50,54,4,5,,,1.606,1.853,-4,right,right,0.668094875,0.616190701,-1.121314992,-0.532661998,5,Free,"Correct, no change",1.370064236,-0.247,-0.414730434,1.853,1.606,,,0.0288,920,652,0.92,0.652,4
10,162,6,1.398,1.407,0.6587,1.0043,0,1,0.924,1.587,50,54,4,3,,,1.706,2.305,-4,left,right,-0.996942794,0.590299184,-1.121314992,-0.532661998,7,Free,Incorrect to correct,0.241776042,-0.599,-0.877266246,1.706,2.305,,,0.3456,871,842,0.871,0.842,6
10,164,6,1.475,1.024,0.9845,0.932,0,0,0.755,0.804,45,50,5,5,,,1.916,2.004,-5,left,left,0.69036443,0.192010532,-0.626154867,-0.691577732,5,Free,"Incorrect, no change",1.370064236,-0.088,-0.205800905,1.916,2.004,,,-0.0525,776,942,0.776,0.942,8
10,165,6,1.163,3.278,0.8502,0.7203,0,0,1.475,2.032,50,44,6,5,,,2.858,3.277,6,right,right,-0.005170746,-0.97420949,-0.130994742,1.056495344,7,Free,"Incorrect, no change",1.370064236,-0.419,-0.640742251,3.277,2.858,,,-0.1299,974,658,0.974,0.658,13
10,166,6,1.444,2.354,0.9583,1.0107,1,1,4.359,19.788,43,50,7,3,,,1.502,2.096,-7,right,right,0.554675513,0.625555718,0.364165383,-1.009409201,5,Free,"Correct, no change",0.241776042,-0.594,-0.870696135,2.096,1.502,,,0.0524,880,754,0.88,0.754,6
10,167,6,1.709,1.175,0.7517,1.012,1,1,1.71,2.873,57,50,7,7,,,3.674,2.549,7,left,left,-0.515298927,0.632717201,0.364165383,1.215411078,7,Free,"Correct, no change",2.498352431,1.125,1.388108017,3.674,2.549,,,0.2603,900,787,0.9,0.787,10
10,168,7,1.824,1.545,0.9272,1.014,1,1,0.81,5.522,44,50,6,3,,,2.48,2.236,-6,right,right,0.39360966,0.643734868,-0.130994742,-0.850493467,7,Free,"Correct, no change",0.241776042,0.244,0.230454464,2.236,2.48,,,0.0868,1001,570,1.001,0.57,7
10,169,7,1.399,0.901,0.967,1.0135,1,1,1.052,1.332,44,50,6,3,,,1.282,1.51,-6,right,right,0.599732519,0.640980451,-0.130994742,-0.850493467,5,Free,"Correct, no change",0.241776042,-0.228,-0.389764012,1.51,1.282,,,0.0465,924,730,0.924,0.73,3
10,171,7,2.145,1.705,0.9915,0.6295,1,1,1.726,1.088,50,55,5,5,,,2.514,1.628,-5,right,right,0.726617194,-1.474411559,-0.626154867,-0.691577732,5,Free,"Correct, no change",1.370064236,0.886,1.074056713,1.628,2.514,,,-0.362,910,779,0.91,0.779,6
10,172,7,1.166,1.988,0.9723,0.994,0,1,10.184,0.689,54,50,4,3,,,1.913,1.238,4,right,left,0.627181041,0.533558201,-1.121314992,0.738663876,5,Free,Incorrect to correct,0.241776042,0.675,0.79679803,1.238,1.913,,,0.0217,956,745,0.956,0.745,6
10,174,7,1.212,0.945,0.9885,1.0145,1,1,2.918,9.887,50,56,6,4,,,1.518,2.016,-6,right,right,0.711080295,0.646489285,-0.130994742,-0.850493467,7,Free,"Correct, no change",0.805920139,-0.498,-0.744550005,2.016,1.518,,,0.026,666,981,0.666,0.981,6
10,175,7,1.215,0.749,0.6965,0.9837,1,1,1.301,5.408,50,56,6,3,,,1.352,1.19,-6,right,right,-0.801177868,0.476817217,-0.130994742,-0.850493467,7,Free,"Correct, no change",0.241776042,0.162,0.122704644,1.19,1.352,,,0.2872,782,926,0.782,0.926,4
10,176,7,2.349,4.471,0.8513,0.0577,1,0,4.312,2.454,45,50,5,5,,,1.543,1.714,-5,right,left,0.000526117,-4.624362474,-0.626154867,-0.691577732,7,Free,Correct to incorrect,1.370064236,-0.171,-0.314864747,1.714,1.543,,,-0.7936,869,796,0.869,0.796,3
10,178,7,1.272,2.105,0.9817,0.9387,1,1,0.793,0.721,54,50,4,6,,,2.216,1.991,4,left,left,0.675863324,0.228919716,-1.121314992,0.738663876,5,Free,"Correct, no change",1.934208333,0.225,0.205488042,2.216,1.991,,,-0.043,793,1128,0.793,1.128,7
10,179,7,1.795,1.396,0.9615,1.0113,0,0,6.332,0.703,50,46,4,4,,,2.326,2.071,4,right,right,0.571248205,0.628861018,-1.121314992,0.738663876,5,Free,"Incorrect, no change",0.805920139,0.255,0.244908708,2.071,2.326,,,0.0498,890,786,0.89,0.786,7
10,181,7,1.798,1.565,0.5213,0.9615,1,1,1.379,1.793,50,55,5,5,,,2.668,1.544,-5,right,right,-1.708532766,0.354521117,-0.626154867,-0.691577732,5,Free,"Correct, no change",1.370064236,1.124,1.386793995,1.544,2.668,,,0.4402,774,878,0.774,0.878,8
10,182,7,1.444,1.392,0.975,1.0133,1,1,1.563,2.811,50,46,4,5,,,2.582,1.882,4,left,left,0.64116425,0.639878685,-1.121314992,0.738663876,5,Free,"Correct, no change",1.370064236,0.7,0.829648585,2.582,1.882,,,0.0383,856,692,0.856,0.692,8
10,184,7,1.631,2.235,0.5792,0.5517,1,1,2.077,5.177,50,53,3,6,,,3.876,2.48,-3,right,right,-1.408670616,-1.902998794,-1.616475118,-0.373746264,7,Free,"Correct, no change",1.934208333,1.396,1.744208032,2.48,3.876,,,-0.0275,908,775,0.908,0.775,12
10,185,7,1.207,2.515,0.983,0.8713,0,0,4.452,1.009,53,50,3,5,,,3.332,2.222,3,right,right,0.68259598,-0.142375652,-1.616475118,0.579748142,7,Free,"Incorrect, no change",1.370064236,1.11,1.368397685,2.222,3.332,,,-0.1117,1020,736,1.02,0.736,11
10,187,7,1.113,1.361,0.9802,1.0138,1,1,3.039,5.406,50,53,3,5,,,1.938,2.258,-3,right,right,0.668094875,0.642633101,-1.616475118,-0.373746264,7,Free,"Correct, no change",1.370064236,-0.32,-0.510654054,2.258,1.938,,,0.0336,1010,550,1.01,0.55,3
10,188,7,2.111,0.833,0.9485,0.9635,1,1,1.555,3.218,50,53,3,6,,,2.144,2.734,-3,right,right,0.503921643,0.365538783,-1.616475118,-0.373746264,7,Free,"Correct, no change",1.934208333,-0.59,-0.865440046,2.734,2.144,,,0.015,900,794,0.9,0.794,8
10,190,8,1.313,0.901,0.5472,0.9765,0,1,1.206,3.973,53,50,3,3,,,2.17,1.006,3,right,left,-1.574397538,0.437153617,-1.616475118,0.579748142,5,Free,Incorrect to correct,0.241776042,1.164,1.439354883,1.006,2.17,,,0.4293,952,742,0.952,0.742,4
10,191,8,1.056,10.356,0.9525,0.8295,0,0,0.881,0.468,46,50,4,4,,,2.666,2.625,-4,left,left,0.524637508,-0.372644887,-1.121314992,-0.532661998,7,Free,"Incorrect, no change",0.805920139,0.041,-0.036292042,2.666,2.625,,,-0.123,930,738,0.93,0.738,8
10,192,8,1.42,0.942,0.5672,1.0102,1,1,1.278,0.715,50,55,5,4,,,2.084,1.954,-5,right,right,-1.470818212,0.622801301,-0.626154867,-0.691577732,5,Free,"Correct, no change",0.805920139,0.13,0.080655934,1.954,2.084,,,0.443,828,812,0.828,0.812,7
10,193,8,1.198,1.029,0.8522,0.9768,0,0,1.105,0.701,55,50,5,3,,,2.309,2.202,5,right,right,0.005187187,0.438806267,-0.626154867,0.89757961,5,Free,"Incorrect, no change",0.241776042,0.107,0.050433423,2.202,2.309,,,0.1246,714,958,0.714,0.958,8
10,194,8,1.112,1.544,0.677,0.6223,1,1,1.738,0.989,50,44,6,6,,,3.019,2.418,6,left,left,-0.902167711,-1.514075159,-0.130994742,1.056495344,7,Free,"Correct, no change",1.934208333,0.601,0.699560387,3.019,2.418,,,-0.0547,751,880,0.751,0.88,9
10,195,8,1.313,1.634,0.988,0.687,1,1,1.923,0.238,50,44,6,7,,,3.338,2.513,6,left,left,0.708490812,-1.157653641,-0.130994742,1.056495344,7,Free,"Correct, no change",2.498352431,0.825,0.993901359,3.338,2.513,,,-0.301,802,854,0.802,0.854,10
10,196,8,1.038,2.077,0.9758,0.9897,1,1,1.131,1.341,55,50,5,5,,,2.306,1.882,5,left,left,0.645307423,0.509870217,-0.626154867,0.89757961,7,Free,"Correct, no change",1.370064236,0.424,0.466978459,2.306,1.882,,,0.0139,693,986,0.693,0.986,2
10,198,8,1.687,1.69,0.7458,0.733,0,0,2.846,0.838,50,56,6,6,,,2.956,2.894,-6,left,left,-0.545854829,-0.904247306,-0.130994742,-0.850493467,7,Free,"Incorrect, no change",1.934208333,0.062,-0.008697575,2.956,2.894,,,-0.0128,788,892,0.788,0.892,13
10,201,8,1.542,1.413,0.9433,0.9803,1,1,1.322,0.701,44,50,6,3,,,1.736,1.144,-6,right,right,0.476991018,0.458087184,-0.130994742,-0.850493467,7,Free,"Correct, no change",0.241776042,0.592,0.687734188,1.144,1.736,,,0.037,839,792,0.839,0.792,1
10,202,8,1.847,1.681,0.5757,1.0012,0,1,1.858,1.878,50,56,6,3,,,1.664,1.66,-6,left,right,-1.426796998,0.573221801,-0.130994742,-0.850493467,5,Free,Incorrect to correct,0.241776042,0.004,-0.084910863,1.664,1.66,,,0.4255,926,780,0.926,0.78,4
10,206,8,1.686,2.116,0.864,0.9202,1,1,1.388,0.39,56,50,6,4,,,2.182,1.516,6,left,left,0.066298989,0.127006299,-0.130994742,1.056495344,5,Free,"Correct, no change",0.805920139,0.666,0.78497183,2.182,1.516,,,0.0562,964,592,0.964,0.592,5
10,207,8,2.126,1.67,0.7802,0.9937,1,1,1.273,0.47,50,55,5,5,,,2.572,1.947,-5,right,right,-0.367698388,0.531905551,-0.626154867,-0.691577732,5,Free,"Correct, no change",1.370064236,0.625,0.73109692,1.947,2.572,,,0.2135,977,606,0.977,0.606,7
10,208,8,1.873,1.51,0.9207,1.0088,1,0,1.175,1.048,50,45,5,5,,,2.274,2.441,5,left,right,0.359946379,0.615088935,-0.626154867,0.89757961,7,Free,Correct to incorrect,1.370064236,-0.167,-0.309608658,2.274,2.441,,,0.0881,1014,710,1.014,0.71,6
10,209,8,1.385,1.238,0.9742,1.0118,0,0,1.661,1.556,54,50,4,5,,,2.16,2.062,4,right,right,0.637021077,0.631615435,-1.121314992,0.738663876,5,Free,"Incorrect, no change",1.370064236,0.098,0.038607224,2.062,2.16,,,0.0376,910,768,0.91,0.768,9
11,22,0,1.279,1.134,0.8573,0.9253,1,1,0.757,1.976,50,39,11,3,,,2.262,1.232,11,left,left,0.477774773,0.564907185,2.198177193,1.623132034,5,Free,"Correct, no change",-0.02483971,1.03,0.681131092,2.262,1.232,,,0.068,582,886,0.582,0.886,6
11,25,0,1.475,1.44,0.9318,0.8792,1,1,1.682,0.982,50,41,9,3,,,0.582,0.985,9,left,left,0.891434556,0.270699325,1.332644923,1.308332697,5,Free,"Correct, no change",-0.02483971,-0.403,-0.546900379,0.582,0.985,,,-0.0526,590,740,0.59,0.74,3
11,27,0,2.675,1.672,0.9468,0.9552,1,1,0.897,2.538,50,58,8,2,,,0.791,2.31,-8,right,right,0.974721761,0.755727467,0.899878788,-1.367461673,5,Free,"Correct, no change",-0.471954484,-1.519,-1.503273807,2.31,0.791,,,0.0084,592,748,0.592,0.748,5
11,29,0,1.34,1.9,0.9562,0.9098,1,1,0.801,1.325,50,57,7,5,,,2.311,2.546,-7,right,right,1.026915076,0.465986972,0.467112654,-1.210062004,7,Free,"Correct, no change",0.86938984,-0.235,-0.402930186,2.546,2.311,,,-0.0464,556,837,0.556,0.837,7
11,30,0,1.783,1.986,0.8818,0.9418,1,1,0.801,1.174,43,50,7,7,,,2.506,2.747,-7,right,right,0.613810541,0.670209347,0.467112654,-1.210062004,7,Free,"Correct, no change",1.763619389,-0.241,-0.408071978,2.747,2.506,,,0.06,536,716,0.536,0.716,7
11,32,0,1.858,1.907,0.3735,0.3068,0,1,1.276,0.958,50,57,7,3,,,2.032,3.13,-7,left,right,-2.208515203,-3.382328418,0.467112654,-1.210062004,7,Free,Incorrect to correct,-0.02483971,-1.098,-1.142491358,2.032,3.13,,,-0.0667,674,572,0.674,0.572,10
11,33,0,1.585,1.408,0.6968,0.6273,1,0,0.809,1.03,58,50,8,4,,,2.008,1.454,8,left,right,-0.413398317,-1.336913688,0.899878788,1.150933028,5,Free,Correct to incorrect,0.422275065,0.554,0.273215544,2.008,1.454,,,-0.0695,608,665,0.608,0.665,9
11,35,0,1.37,1.697,0.7597,0.788,1,1,0.822,1.946,50,43,7,6,,,2.48,2.746,7,left,left,-0.064147306,-0.311334445,0.467112654,0.993533359,7,Free,"Correct, no change",1.316504614,-0.266,-0.429496114,2.48,2.746,,,0.0283,1079,512,1.079,0.512,12
11,36,0,1.301,1.294,0.9213,0.871,1,1,1.282,1.136,50,57,7,2,,,1.076,2.404,-7,right,right,0.833133513,0.218367341,0.467112654,-1.210062004,5,Free,"Correct, no change",-0.471954484,-1.328,-1.339593409,2.404,1.076,,,-0.0503,870,544,0.87,0.544,4
11,37,0,1.508,1.799,0.4957,0.7922,0,1,1.129,0.835,50,56,6,4,,,1.772,2.44,-6,left,right,-1.530002109,-0.284530259,0.034346519,-1.052662335,7,Free,Incorrect to correct,0.422275065,-0.668,-0.77399622,1.772,2.44,,,0.2965,950,552,0.95,0.552,8
11,39,0,1.495,1.835,0.4772,0.5145,0,1,1.307,0.854,43,50,7,5,,,2.068,1.956,-7,left,right,-1.632722994,-2.056797562,0.467112654,-1.210062004,5,Free,Incorrect to correct,0.86938984,0.112,-0.105563179,2.068,1.956,,,0.0373,732,751,0.732,0.751,10
11,40,0,1.425,1.349,0.5198,0.5203,1,1,1.179,1.007,50,42,8,6,,,2.946,2.211,8,left,left,-1.396187333,-2.019782256,0.899878788,1.150933028,7,Free,"Correct, no change",1.316504614,0.735,0.428326288,2.946,2.211,,,0.0005,848,725,0.848,0.725,9
11,41,0,1.411,1.749,0.3098,0.3782,0,1,0.387,1.215,42,50,8,7,,,3.212,2.072,-8,left,right,-2.562208199,-2.926657243,0.899878788,-1.367461673,7,Free,Incorrect to correct,1.763619389,1.14,0.775397291,3.212,2.072,,,0.0684,728,836,0.728,0.836,9
11,42,1,1.604,1.381,0.385,0.8417,1,1,0.729,1.038,59,50,9,3,,,1.282,2.692,9,left,left,-2.144661679,0.031376229,1.332644923,1.308332697,5,Free,"Correct, no change",-0.02483971,-1.41,-1.409864575,1.282,2.692,,,0.4567,805,822,0.805,0.822,7
11,43,1,2.295,1.309,0.2457,0.5012,1,0,0.581,0.86,50,41,9,3,,,1.22,2.042,9,left,right,-2.918122187,-2.141677487,1.332644923,1.308332697,5,Free,Correct to incorrect,-0.02483971,-0.822,-0.905968897,1.22,2.042,,,0.2555,604,1104,0.604,1.104,7
11,45,1,2.162,1.405,0.9707,0.9673,1,1,1.27,0.712,42,50,8,5,,,1.674,2.068,-8,right,right,1.107426041,0.832949053,0.899878788,-1.367461673,5,Free,"Correct, no change",0.86938984,-0.394,-0.53918769,2.068,1.674,,,-0.0034,571,972,0.571,0.972,9
11,46,1,1.397,1.441,0.9492,0.9828,1,1,1.428,9.002,57,50,7,2,,,2.15,0.94,7,left,left,0.988047714,0.931869266,0.467112654,0.993533359,5,Free,"Correct, no change",-0.471954484,1.21,0.835384871,2.15,0.94,,,0.0336,1311,538,1.311,0.538,2
11,48,1,2.03,0.959,0.9833,0.9963,1,1,1.462,0.841,50,44,6,2,,,5.153,0.534,6,left,left,1.177387293,1.018025581,0.034346519,0.83613369,7,Free,"Correct, no change",-0.471954484,4.619,3.756780047,5.153,0.534,,,0.013,900,645,0.9,0.645,10
11,50,1,1.868,1.39,0.775,0.586,0,1,0.638,2.037,50,43,7,7,,,3.732,1.827,7,right,left,0.020805643,-1.600488191,0.467112654,0.993533359,7,Free,Incorrect to correct,1.763619389,1.905,1.43097585,1.827,3.732,,,-0.189,522,773,0.522,0.773,5
11,51,1,1.752,1.23,0.9907,1.0098,1,1,2.797,2.787,50,58,8,5,,,1.55,2.899,-8,right,right,1.218475647,1.104181896,0.899878788,-1.367461673,7,Free,"Correct, no change",0.86938984,-1.349,-1.357589683,2.899,1.55,,,0.0191,808,678,0.808,0.678,5
11,52,1,1.58,1.711,0.8888,0.9935,1,1,1.222,1.739,42,50,8,7,,,2.032,2.012,-8,right,right,0.652677903,1.000156123,0.899878788,-1.367461673,7,Free,"Correct, no change",1.763619389,0.02,-0.184403999,2.012,2.032,,,0.1047,993,498,0.993,0.498,8
11,53,1,1.498,1.057,0.676,0.6627,0,1,0.409,0.785,43,50,7,4,,,1.508,1.45,-7,left,right,-0.528889908,-1.110992685,0.467112654,-1.210062004,5,Free,Incorrect to correct,0.422275065,0.058,-0.151839313,1.508,1.45,,,-0.0133,890,643,0.89,0.643,3
11,54,1,1.658,1.903,0.5395,0.9972,0,1,1.369,1.899,42,50,8,3,,,1.23,3.208,-8,left,right,-1.286803471,1.023769335,0.899878788,-1.367461673,7,Free,Incorrect to correct,-0.02483971,-1.978,-1.896620943,1.23,3.208,,,0.4577,418,1165,0.418,1.165,8
11,57,1,0.874,2.814,0.8115,0.9672,1,1,1.146,1.118,42,50,8,7,,,3.072,2.488,-8,right,right,0.223471175,0.832310858,0.899878788,-1.367461673,7,Free,"Correct, no change",1.763619389,0.584,0.298924507,2.488,3.072,,,0.1557,538,910,0.538,0.91,12
11,58,1,2.425,1.17,0.2088,0.4465,1,0,0.884,1.143,58,50,8,3,,,1.184,2.272,8,left,right,-3.123008711,-2.49077011,0.899878788,1.150933028,5,Free,Correct to incorrect,-0.02483971,-1.088,-1.133921704,1.184,2.272,,,0.2377,672,906,0.672,0.906,6
11,59,1,4.835,1.244,0.5797,0.9005,1,1,0.754,1.262,50,57,7,4,,,1.77,1.933,-7,right,right,-1.063593762,0.406634844,0.467112654,-1.210062004,5,Free,"Correct, no change",0.422275065,-0.163,-0.341228674,1.933,1.77,,,0.3208,794,624,0.794,0.624,7
11,60,1,2.266,1.937,0.9768,0.9823,1,1,0.818,1.313,50,43,7,2,,,2.85,0.444,7,left,left,1.141296171,0.928678291,0.467112654,0.993533359,5,Free,"Correct, no change",-0.471954484,2.406,1.860315534,2.85,0.444,,,0.0055,938,565,0.938,0.565,4
11,63,2,1.599,1.08,0.959,0.987,1,1,1.292,1.406,50,55,5,5,,,2.636,2.095,-5,right,right,1.042462021,0.958673453,-0.398419616,-0.895262667,7,Free,"Correct, no change",0.86938984,0.541,0.262074994,2.095,2.636,,,0.028,820,668,0.82,0.668,6
11,64,2,3.497,1.43,0.4402,0.4628,1,1,0.584,0.781,50,45,5,6,,,2.747,1.556,5,left,left,-1.838164766,-2.386744337,-0.398419616,0.678734022,5,Free,"Correct, no change",1.316504614,1.191,0.819102528,2.747,1.556,,,0.0226,732,804,0.732,0.804,9
11,65,2,1.629,1.264,0.4247,0.909,1,1,0.743,0.518,50,54,4,6,,,3.206,1.919,-4,right,right,-1.924228211,0.460881412,-0.831185751,-0.737862998,7,Free,"Correct, no change",1.316504614,1.287,0.90137121,1.919,3.206,,,0.4843,1148,462,1.148,0.462,6
11,66,2,1.366,1.289,0.9303,0.9635,1,1,0.843,1.01,50,54,4,5,,,3.712,1.079,-4,right,right,0.883105836,0.808697646,-0.831185751,-0.737862998,7,Free,"Correct, no change",0.86938984,2.633,2.054846688,1.079,3.712,,,0.0332,813,694,0.813,0.694,9
