subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,Session,gaze_L_bin3,gaze_R_bin3,trial_og
25,2008,3226.0000000000005,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,46
25,2009,2239.0,0,5.0,5.3,0.75,0.25,Free,0.75,0.25,47
25,2010,1776.0,1,5.0,5.2,0.75,0.25,Free,0.75,0.25,48
25,2011,4766.999999999999,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,51
25,2012,3662.0,1,5.0,4.7,0.25,0.75,Free,0.25,0.75,52
25,2013,1638.0000000000002,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,53
25,2014,3866.0,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,54
25,2015,13650.0,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,57
25,2016,15898.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,58
25,2017,4185.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,59
25,2018,1376.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,60
25,2019,5093.999999999999,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,63
25,2020,754.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,65
25,2021,5185.0,0,5.0,4.8,0.5,0.5,Free,0.5,0.5,66
25,2022,1360.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,67
25,2023,4292.0,1,5.0,5.1,0.25,0.75,Free,0.25,0.75,69
25,2024,2572.0,1,5.0,5.2,0.75,0.25,Free,0.75,0.25,72
25,2025,6556.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,74
25,2026,3113.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,75
25,2027,3815.0,0,4.8,5.0,0.75,0.25,Free,0.75,0.25,76
25,2028,1486.9999999999998,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,77
25,2029,1590.0,0,5.0,4.9,0.25,0.75,Free,0.25,0.75,78
25,2030,2089.0,1,5.0,4.9,0.5,0.5,Free,0.5,0.5,79
25,2031,2432.0,0,5.2,5.0,0.25,0.75,Free,0.25,0.75,80
25,2032,5631.0,1,4.8,5.0,0.75,0.25,Free,0.75,0.25,81
25,2033,2144.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,84
25,2034,2024.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,86
25,2035,1203.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,87
25,2036,1730.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,89
25,2037,934.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,93
25,2038,2309.0,1,5.2,5.0,0.25,0.75,Free,0.25,0.75,95
25,2039,1367.0,0,5.1,5.0,0.25,0.75,Free,0.25,0.75,96
25,2040,2004.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,97
25,2041,3376.0000000000005,0,5.0,5.0,0.25,0.75,Free,0.25,0.75,98
25,2042,1626.9999999999998,0,5.0,5.1,0.25,0.75,Free,0.25,0.75,99
25,2043,1554.0,1,5.0,4.8,0.5,0.5,Free,0.5,0.5,100
25,2044,1376.9999999999998,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,101
25,2045,4321.000000000001,0,5.1,5.0,0.25,0.75,Free,0.25,0.75,102
25,2046,5086.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,104
25,2047,12468.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,105
25,2048,1406.9999999999998,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,106
25,2049,1257.0000000000002,0,4.8,5.0,0.5,0.5,Free,0.5,0.5,107
25,2050,1861.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,110
25,2051,2600.0,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,111
25,2052,996.0,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,112
25,2053,2227.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,114
25,2054,2697.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,116
25,2055,1789.0000000000002,0,5.0,4.8,0.25,0.75,Free,0.25,0.75,118
25,2056,1624.0,0,5.0,5.1,0.25,0.75,Free,0.25,0.75,119
25,2057,2668.0,0,4.8,5.0,0.75,0.25,Free,0.75,0.25,120
25,2058,3666.0000000000005,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,122
25,2059,1569.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,123
25,2060,3839.0,0,5.0,5.4,0.75,0.25,Free,0.75,0.25,125
25,2061,1517.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,126
25,2062,3431.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,128
25,2063,1421.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,129
25,2064,4633.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,130
25,2065,4683.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,131
25,2066,1403.0,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,132
25,2067,5551.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,133
25,2068,3134.0,0,5.0,5.2,0.25,0.75,Free,0.25,0.75,135
25,2069,2180.0,0,5.0,4.7,0.5,0.5,Free,0.5,0.5,137
25,2070,3078.9999999999995,0,4.6,5.0,0.75,0.25,Free,0.75,0.25,138
25,2071,1710.9999999999998,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,140
25,2072,1605.0,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,141
25,2073,2737.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,142
25,2074,1059.0000000000002,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,145
25,2075,2666.0000000000005,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,146
25,2076,741.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,148
25,2077,1456.9999999999998,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,149
25,2078,3043.9999999999995,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,150
25,2079,1353.0000000000002,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,151
25,2080,1567.0,0,5.0,5.2,0.75,0.25,Free,0.75,0.25,153
25,2081,3028.0,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,156
25,2082,1189.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,158
25,2083,2960.0,0,5.2,5.0,0.25,0.75,Free,0.25,0.75,160
25,2084,2461.9999999999995,0,5.0,5.3,0.25,0.75,Free,0.25,0.75,161
25,2085,2733.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,163
25,2086,1462.0,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,164
25,2087,1012.9999999999999,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,165
25,2088,2208.0,1,5.4,5.0,0.5,0.5,Free,0.5,0.5,166
25,2089,2598.9999999999995,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,167
25,2090,1486.9999999999998,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,169
25,2091,1147.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,170
25,2092,1644.0000000000002,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,171
25,2093,3721.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,172
25,2094,1994.0,0,4.8,5.0,0.25,0.75,Free,0.25,0.75,173
25,2095,1472.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,175
25,2096,1225.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,178
25,2097,2755.0,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,179
25,2098,2247.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,182
25,2099,3034.0,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,184
25,2100,3346.0,1,5.0,4.8,0.75,0.25,Free,0.75,0.25,185
25,2101,4207.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,187
25,2102,1724.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,188
25,2103,1706.9999999999998,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,189
25,2104,836.0,1,5.4,5.0,0.25,0.75,Free,0.25,0.75,191
25,2105,2419.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,194
25,2106,871.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,195
25,2107,1008.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,196
25,2108,1739.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,198
25,2109,2187.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,199
25,2110,1648.0000000000002,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,200
25,2111,2324.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,201
25,2112,1386.9999999999998,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,202
25,2113,939.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,203
25,2114,1724.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,205
25,2115,1648.0000000000002,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,207
25,2116,3342.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,208
25,2117,1325.9999999999998,1,5.0,4.6,0.5,0.5,Free,0.5,0.5,210
26,2118,2147.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,23
26,2119,8777.000000000002,1,5.0,5.6,0.75,0.25,Free,0.75,0.25,26
26,2120,1313.0000000000002,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,27
26,2121,9759.0,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,29
26,2122,3530.0,1,5.5,5.0,0.25,0.75,Free,0.25,0.75,31
26,2123,2369.0,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,32
26,2124,4891.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,34
26,2125,615.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,35
26,2126,6749.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,36
26,2127,1227.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,38
26,2128,3855.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,39
26,2129,1865.9999999999998,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,40
26,2130,1456.9999999999998,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,41
26,2131,1277.0000000000002,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,42
26,2132,6044.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,44
26,2133,1246.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,46
26,2134,4798.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,49
26,2135,3848.9999999999995,0,5.2,5.0,0.5,0.5,Free,0.5,0.5,50
26,2136,2726.0000000000005,1,5.2,5.0,0.5,0.5,Free,0.5,0.5,51
26,2137,1777.0,1,5.3,5.0,0.25,0.75,Free,0.25,0.75,52
26,2138,3995.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,53
26,2139,2403.0,0,4.6,5.0,0.75,0.25,Free,0.75,0.25,54
26,2140,1620.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,55
26,2141,2909.0,0,4.6,5.0,0.75,0.25,Free,0.75,0.25,57
26,2142,7426.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,58
26,2143,1353.0000000000002,0,5.0,4.7,0.5,0.5,Free,0.5,0.5,59
26,2144,4476.0,0,4.6,5.0,0.75,0.25,Free,0.75,0.25,61
26,2145,6874.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,63
26,2146,7574.0,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,65
26,2147,1350.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,66
26,2148,4693.000000000001,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,67
26,2149,2949.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,69
26,2150,600.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,70
26,2151,740.0,0,5.0,4.2,0.75,0.25,Free,0.75,0.25,72
26,2152,1695.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,76
26,2153,802.9999999999999,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,77
26,2154,1132.0000000000002,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,78
26,2155,4773.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,79
26,2156,1609.0,1,5.0,5.6,0.75,0.25,Free,0.75,0.25,81
26,2157,8437.999999999998,1,5.0,4.5,0.75,0.25,Free,0.75,0.25,82
26,2158,3785.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,83
26,2159,999.0000000000001,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,84
26,2160,1653.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,85
26,2161,5294.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,86
26,2162,8687.999999999998,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,87
26,2163,2534.0000000000005,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,88
26,2164,9747.0,1,5.5,5.0,0.25,0.75,Free,0.25,0.75,89
26,2165,4251.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,91
26,2166,3430.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,93
26,2167,2395.0,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,95
26,2168,2623.9999999999995,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,96
26,2169,5567.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,99
26,2170,7341.0,0,4.7,5.0,0.5,0.5,Free,0.5,0.5,100
26,2171,3753.9999999999995,1,5.0,4.6,0.25,0.75,Free,0.25,0.75,101
26,2172,6113.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,102
26,2173,1622.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,104
26,2174,2951.0,1,5.0,4.7,0.5,0.5,Free,0.5,0.5,108
26,2175,2784.0,1,5.4,5.0,0.75,0.25,Free,0.75,0.25,109
26,2176,1183.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,110
26,2177,1831.9999999999998,1,5.0,4.7,0.5,0.5,Free,0.5,0.5,111
26,2178,2889.0,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,113
26,2179,1438.0000000000002,1,5.6,5.0,0.75,0.25,Free,0.75,0.25,114
26,2180,2730.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,118
26,2181,1154.0000000000002,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,119
26,2182,2451.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,120
26,2183,4204.0,0,5.0,5.8,0.5,0.5,Free,0.5,0.5,121
26,2184,4293.0,0,5.0,4.3,0.5,0.5,Free,0.5,0.5,123
26,2185,1756.0,1,5.0,5.8,0.75,0.25,Free,0.75,0.25,124
26,2186,3029.0,0,5.0,4.1,0.5,0.5,Free,0.5,0.5,125
26,2187,757.0,0,5.9,5.0,0.75,0.25,Free,0.75,0.25,126
26,2188,1321.9999999999998,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,129
26,2189,6968.999999999999,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,130
26,2190,1773.0000000000002,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,131
26,2191,1412.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,133
26,2192,4881.0,0,5.0,5.5,0.75,0.25,Free,0.75,0.25,134
26,2193,8292.0,1,5.0,4.4,0.5,0.5,Free,0.5,0.5,135
26,2194,1466.0,1,4.3,5.0,0.75,0.25,Free,0.75,0.25,136
26,2195,8669.0,1,5.0,5.8,0.75,0.25,Free,0.75,0.25,137
26,2196,1571.0,0,5.8,5.0,0.75,0.25,Free,0.75,0.25,138
26,2197,2273.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,141
26,2198,1280.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,143
26,2199,1083.0,1,4.4,5.0,0.75,0.25,Free,0.75,0.25,144
26,2200,9135.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,145
26,2201,1396.9999999999998,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,146
26,2202,1006.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,148
26,2203,1374.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,150
26,2204,7859.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,151
26,2205,2969.0,0,5.0,5.6,0.25,0.75,Free,0.25,0.75,152
26,2206,1615.9999999999998,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,153
26,2207,1228.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,154
26,2208,2733.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,156
26,2209,3534.0,1,5.5,5.0,0.5,0.5,Free,0.5,0.5,157
26,2210,1546.0,1,5.0,4.4,0.5,0.5,Free,0.5,0.5,158
26,2211,3123.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,159
26,2212,3501.0000000000005,1,5.5,5.0,0.5,0.5,Free,0.5,0.5,160
26,2213,1464.0,0,5.7,5.0,0.25,0.75,Free,0.25,0.75,162
26,2214,3240.0,0,5.7,5.0,0.25,0.75,Free,0.25,0.75,163
26,2215,2621.0000000000005,0,5.8,5.0,0.75,0.25,Free,0.75,0.25,164
26,2216,5403.0,1,5.0,4.5,0.25,0.75,Free,0.25,0.75,169
26,2217,3177.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,172
26,2218,7439.0,1,5.0,4.4,0.5,0.5,Free,0.5,0.5,173
26,2219,1561.0,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,175
26,2220,8927.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,176
26,2221,2454.0,1,5.5,5.0,0.25,0.75,Free,0.25,0.75,178
26,2222,5083.0,1,5.6,5.0,0.75,0.25,Free,0.75,0.25,179
26,2223,3730.0,1,5.5,5.0,0.75,0.25,Free,0.75,0.25,181
26,2224,2316.0,0,4.4,5.0,0.75,0.25,Free,0.75,0.25,182
26,2225,1299.0000000000002,1,5.0,5.7,0.5,0.5,Free,0.5,0.5,183
26,2226,2161.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,184
26,2227,3403.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,185
26,2228,2189.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,187
26,2229,4528.000000000001,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,188
26,2230,7146.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,190
26,2231,5141.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,191
26,2232,3558.9999999999995,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,194
26,2233,2836.9999999999995,0,4.5,5.0,0.5,0.5,Free,0.5,0.5,195
26,2234,1554.0,1,5.4,5.0,0.5,0.5,Free,0.5,0.5,198
26,2235,2396.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,199
26,2236,1172.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,200
26,2237,9427.999999999998,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,202
26,2238,1389.0,1,5.0,4.6,0.5,0.5,Free,0.5,0.5,203
26,2239,2434.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,204
26,2240,3490.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,206
26,2241,1581.9999999999998,0,5.0,4.3,0.5,0.5,Free,0.5,0.5,208
26,2242,2421.9999999999995,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,209
26,2243,4546.0,0,4.4,5.0,0.25,0.75,Free,0.25,0.75,210
